"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL37.2",1.18815582938104e-14,-0.283463589782058,0.833,0.821,2.73454064132047e-10,"2","RPL37"
"HLA-F.2",1.20537116160737e-14,0.475845739400067,0.282,0.248,2.77416172843936e-10,"2","HLA-F"
"MYL12B.1",1.59492049613489e-14,0.364896649766664,0.454,0.443,3.67070952185444e-10,"2","MYL12B"
"CDC42SE2.2",2.52312473021716e-14,0.418945475736289,0.315,0.282,5.80697156659478e-10,"2","CDC42SE2"
"SKP1",2.65913337256509e-14,0.46054286653225,0.372,0.356,6.11999545695856e-10,"2","SKP1"
"RPL18.2",3.44239401097557e-14,-0.250192222543739,0.772,0.771,7.92266981626027e-10,"2","RPL18"
"FUS",4.98050326675787e-14,0.480530519041995,0.296,0.266,1.14626282684432e-09,"2","FUS"
"POLR2L.1",7.62461169469756e-14,0.463046072020366,0.258,0.225,1.75480438153464e-09,"2","POLR2L"
"EIF3G",8.76305642623752e-14,0.544080861145488,0.283,0.258,2.01681743649857e-09,"2","EIF3G"
"COX6C.1",1.2161472373501e-13,0.444817654196942,0.317,0.29,2.79896286676126e-09,"2","COX6C"
"RPL36AL.2",3.44145697407917e-13,0.365809542511006,0.392,0.371,7.9205132258432e-09,"2","RPL36AL"
"HSPA8.2",3.61583806590891e-13,0.384494944103914,0.363,0.339,8.32185130868935e-09,"2","HSPA8"
"LIMD2",5.54764004344121e-13,0.415231503100062,0.387,0.373,1.27678935599799e-08,"2","LIMD2"
"MIF.2",1.4612105553255e-12,0.399733996931817,0.343,0.319,3.36297609308164e-08,"2","MIF"
"YWHAZ",8.55855373426928e-12,0.375455040965248,0.438,0.437,1.96975114194207e-07,"2","YWHAZ"
"HMGB1",1.01361557115281e-11,0.306055414818088,0.447,0.44,2.33283623700818e-07,"2","HMGB1"
"CDC42",1.2093967807742e-11,0.287507366870277,0.545,0.554,2.78342669095183e-07,"2","CDC42"
"FAM49B.1",1.65547898227989e-11,0.428015310831428,0.302,0.277,3.81008487771717e-07,"2","FAM49B"
"SSR4.2",1.91135963780131e-11,0.417054313507542,0.3,0.276,4.39899420639973e-07,"2","SSR4"
"PPDPF.2",7.26018789721577e-11,0.422666998491301,0.294,0.27,1.67093224454421e-06,"2","PPDPF"
"SUB1",1.30706383426825e-09,0.389870407145116,0.381,0.378,3.00820741456838e-05,"2","SUB1"
"EDF1.1",8.80915065443348e-09,0.422043207220066,0.291,0.275,0.000202742602311787,"2","EDF1"
"PPP1CA.1",7.6921496536243e-08,0.359974341879809,0.261,0.242,0.00177034824278163,"2","PPP1CA"
"RPS21.2",7.52515055621721e-07,-0.276495163575294,0.786,0.754,0.0173191340051339,"2","RPS21"
"CLIC1",7.77330762382899e-07,0.320120513680218,0.361,0.36,0.0178902674962424,"2","CLIC1"
"CHCHD2",8.56059730522673e-07,0.313226437471414,0.366,0.367,0.0197022146979793,"2","CHCHD2"
"SRSF2",1.44438872703126e-06,0.446592124196415,0.255,0.245,0.0332426065526244,"2","SRSF2"
"SSR2.1",5.15638317950365e-06,0.392352537401393,0.252,0.239,0.118674158876277,"2","SSR2"
"SUMO2",1.51947658843663e-05,0.317385232212415,0.376,0.39,0.349707536828691,"2","SUMO2"
"VAMP2",3.18874295108792e-05,0.343455382487499,0.326,0.324,0.733889190192884,"2","VAMP2"
"SEC61G",0.000244218662063341,0.396996179538824,0.256,0.256,1,"2","SEC61G"
"SRP14.1",0.000520522675517535,0.256508350628731,0.415,0.437,1,"2","SRP14"
"COX8A",0.00961348788603209,0.307797916728132,0.259,0.266,1,"2","COX8A"
"IL7R.1",0,2.50002655587018,0.621,0.074,0,"3","IL7R"
"TCF7",0,1.85695447356289,0.341,0.031,0,"3","TCF7"
"LTB",0,1.81866768788645,0.583,0.14,0,"3","LTB"
"LDHB",0,1.81364761002082,0.579,0.173,0,"3","LDHB"
"TRAC.1",0,1.79970147981569,0.539,0.116,0,"3","TRAC"
"BCL11B.1",0,1.63947281037064,0.413,0.086,0,"3","BCL11B"
"CD3E.2",0,1.35025484159156,0.57,0.163,0,"3","CD3E"
"NOSIP",0,1.34328476254154,0.33,0.093,0,"3","NOSIP"
"TRBC2.1",0,1.30827137220336,0.471,0.174,0,"3","TRBC2"
"RPS12.3",0,1.30220926545914,0.975,0.846,0,"3","RPS12"
"RPS18.3",0,1.24690194226548,0.945,0.749,0,"3","RPS18"
"RPS29.2",0,1.23276387009258,0.94,0.727,0,"3","RPS29"
"RPS6.3",0,1.2267785512655,0.921,0.705,0,"3","RPS6"
"RPL5.2",0,1.21471357468246,0.909,0.673,0,"3","RPL5"
"RPS25.2",0,1.19810319578086,0.907,0.666,0,"3","RPS25"
"RPL32.3",0,1.19542580598205,0.97,0.836,0,"3","RPL32"
"RPSA.2",0,1.19455759069085,0.909,0.638,0,"3","RPSA"
"RPL36.3",0,1.18558941976137,0.939,0.739,0,"3","RPL36"
"RPL30.3",0,1.17947267010618,0.954,0.826,0,"3","RPL30"
"RPS21.3",0,1.17841295498455,0.955,0.733,0,"3","RPS21"
"RPL13.3",0,1.165826501709,0.98,0.849,0,"3","RPL13"
"EEF1B2.2",0,1.16065768173013,0.712,0.446,0,"3","EEF1B2"
"RPS3A.1",0,1.13300753231834,0.945,0.805,0,"3","RPS3A"
"RPS4X.2",0,1.12665314829435,0.937,0.744,0,"3","RPS4X"
"RPS27.2",0,1.12038835093319,0.983,0.847,0,"3","RPS27"
"RPS3.2",0,1.09167366312006,0.955,0.772,0,"3","RPS3"
"CD3D.1",0,1.07997304780142,0.447,0.138,0,"3","CD3D"
"RPS5.3",0,1.07294198010267,0.857,0.623,0,"3","RPS5"
"RPL10.2",0,1.07285077032598,0.99,0.865,0,"3","RPL10"
"RPL3.2",0,1.06693844240228,0.93,0.725,0,"3","RPL3"
"RPL10A.2",0,1.06436901478771,0.864,0.618,0,"3","RPL10A"
"RPS8.2",0,1.06175570382024,0.946,0.769,0,"3","RPS8"
"RPS27A.2",0,1.0539071092431,0.959,0.833,0,"3","RPS27A"
"RPS10.2",0,1.05364178969475,0.924,0.722,0,"3","RPS10"
"RPL37.3",0,1.05233105277913,0.956,0.805,0,"3","RPL37"
"RPS16.3",0,1.036460062079,0.913,0.705,0,"3","RPS16"
"RPL9.2",0,1.03077948963514,0.919,0.746,0,"3","RPL9"
"RPL35A.3",0,1.02609170532145,0.913,0.714,0,"3","RPL35A"
"RPS15A.2",0,1.02511578848515,0.959,0.839,0,"3","RPS15A"
"RPS28.3",0,1.02495929836087,0.974,0.834,0,"3","RPS28"
"RPL19.2",0,1.02292580144805,0.95,0.784,0,"3","RPL19"
"RPLP2.2",0,1.02030559157444,0.938,0.755,0,"3","RPLP2"
"RPS14.2",0,1.02023186579824,0.948,0.789,0,"3","RPS14"
"RPL34.2",0,1.01714604920283,0.962,0.85,0,"3","RPL34"
"RPL11.2",0,1.01687506944913,0.963,0.821,0,"3","RPL11"
"RPL22.2",0,1.00963785623474,0.845,0.625,0,"3","RPL22"
"EEF1A1.1",0,1.00181639306211,0.986,0.882,0,"3","EEF1A1"
"RPL4.2",0,1.00097983510564,0.79,0.547,0,"3","RPL4"
"RPL18.3",0,0.99785796958924,0.937,0.749,0,"3","RPL18"
"RPL36A.3",0,0.986683412007832,0.823,0.585,0,"3","RPL36A"
"RPL14.2",0,0.956415784453326,0.908,0.716,0,"3","RPL14"
"IL32.3",0,0.952069082863684,0.651,0.263,0,"3","IL32"
"RPS19.2",0,0.951828653214255,0.953,0.755,0,"3","RPS19"
"RPLP1.1",0,0.950862494408452,0.978,0.863,0,"3","RPLP1"
"RPL21.2",0,0.926952390019862,0.924,0.76,0,"3","RPL21"
"RPL29.2",0,0.925453830225198,0.915,0.731,0,"3","RPL29"
"RPL12.2",0,0.92191090962809,0.926,0.755,0,"3","RPL12"
"RPS2.3",0,0.921021678456748,0.949,0.779,0,"3","RPS2"
"RPS23.2",0,0.915297615912613,0.931,0.768,0,"3","RPS23"
"RPL18A.3",0,0.888193045552626,0.954,0.794,0,"3","RPL18A"
"TPT1.1",0,0.883520703258304,0.962,0.9,0,"3","TPT1"
"RPS7.2",0,0.87238398576917,0.917,0.729,0,"3","RPS7"
"RPL41.2",0,0.846137636855836,0.977,0.888,0,"3","RPL41"
"RPS15.2",0,0.844113107982192,0.943,0.786,0,"3","RPS15"
"RPL39.1",0,0.830342834599766,0.965,0.88,0,"3","RPL39"
"RPS13.2",0,0.822555015491873,0.905,0.749,0,"3","RPS13"
"RPL28.3",0,0.765801950344263,0.975,0.9,0,"3","RPL28"
"ACTB.2",0,-1.12211122642265,0.894,0.958,0,"3","ACTB"
"CYBA.2",0,-1.49988557147909,0.439,0.737,0,"3","CYBA"
"H3F3A.2",0,-1.50853966307176,0.572,0.778,0,"3","H3F3A"
"FTH1.3",0,-1.71940631596984,0.809,0.901,0,"3","FTH1"
"FTL.3",0,-1.76772736928122,0.796,0.907,0,"3","FTL"
"SRGN.1",0,-2.06992240672418,0.343,0.674,0,"3","SRGN"
"EFHD2.1",0,-2.09524175938287,0.066,0.433,0,"3","EFHD2"
"ZEB2.1",0,-2.29377626607304,0.016,0.381,0,"3","ZEB2"
"HLA-DRB1.3",0,-2.38535148745419,0.097,0.461,0,"3","HLA-DRB1"
"NEAT1.3",0,-2.46722164852068,0.5,0.753,0,"3","NEAT1"
"CD74.2",0,-2.77489290191741,0.25,0.605,0,"3","CD74"
"CTSS.3",0,-2.94756671900897,0.123,0.511,0,"3","CTSS"
"FCER1G.2",0,-3.06897779468587,0.024,0.426,0,"3","FCER1G"
"TYROBP.2",0,-3.22597373840482,0.031,0.51,0,"3","TYROBP"
"HLA-DRA.3",0,-3.46494231515163,0.074,0.488,0,"3","HLA-DRA"
"S100A9.3",0,-4.42591927572239,0.136,0.521,0,"3","S100A9"
"S100A8.3",0,-4.45246167359845,0.092,0.472,0,"3","S100A8"
"LYZ.3",0,-4.88646850583308,0.049,0.416,0,"3","LYZ"
"RPL6.1",4.09780030652746e-307,0.812461381503817,0.897,0.712,9.43108740547295e-303,"3","RPL6"
"NKG7.3",2.0246196177268e-304,-3.75556177448942,0.058,0.393,4.65966205019824e-300,"3","NKG7"
"RPL17.2",1.08634057308947e-303,0.792206214031513,0.888,0.706,2.50021282896543e-299,"3","RPL17"
"CST3.3",1.5549780250715e-301,-3.18690203842166,0.017,0.352,3.57878192470205e-297,"3","CST3"
"RPL8.2",2.42951010390006e-296,0.745117869696087,0.911,0.736,5.59151750412598e-292,"3","RPL8"
"RPL7A.2",2.29290095778042e-295,0.758712804759515,0.899,0.734,5.27711155433165e-291,"3","RPL7A"
"RPL23A.2",9.90393095416205e-291,0.817579960257362,0.881,0.677,2.27938970910039e-286,"3","RPL23A"
"RPL38.3",1.24562014960236e-287,1.07939853925828,0.761,0.529,2.86679477430983e-283,"3","RPL38"
"RPL24.2",3.5540550214944e-287,0.889649027908289,0.821,0.616,8.17965763196935e-283,"3","RPL24"
"LEPROTL1",2.65586796322177e-283,1.25153008840635,0.374,0.129,6.11248011735491e-279,"3","LEPROTL1"
"RPL37A.2",1.66128507163511e-282,0.88017373020051,0.871,0.679,3.8234475923682e-278,"3","RPL37A"
"MNDA.2",2.85997232509878e-280,-3.07852977016692,0.049,0.376,6.58222630621484e-276,"3","MNDA"
"SAT1.3",6.95749834378323e-276,-2.14759696213291,0.264,0.557,1.60126824382171e-271,"3","SAT1"
"CD3G.1",3.17918070954633e-274,0.963805194762504,0.355,0.11,7.31688440302088e-270,"3","CD3G"
"PSAP.3",2.80248528190737e-271,-2.22633453708738,0.098,0.416,6.44991987630981e-267,"3","PSAP"
"SARAF.1",2.10276998977982e-263,1.17262725913977,0.585,0.314,4.83952513147827e-259,"3","SARAF"
"RPLP0.3",8.64053198010484e-263,0.946650841742334,0.746,0.498,1.98861843522113e-258,"3","RPLP0"
"GNLY.3",1.02493756985161e-259,-3.77811994161993,0.065,0.368,2.35889381701348e-255,"3","GNLY"
"S100A6.3",5.72274798620795e-251,-1.26743247721465,0.551,0.728,1.31709044902576e-246,"3","S100A6"
"AC058791.1",9.12100992683378e-249,1.21645310019742,0.272,0.079,2.0992004346608e-244,"3","AC058791.1"
"SERPINA1.3",7.47591086111051e-247,-2.39391459238235,0.03,0.324,1.72058088468458e-242,"3","SERPINA1"
"LST1.3",1.76173490040343e-246,-2.41774764308241,0.068,0.367,4.0546328732785e-242,"3","LST1"
"FCN1.3",4.23849188972849e-246,-2.85295463649874,0.02,0.307,9.75488908421011e-242,"3","FCN1"
"TYMP.3",1.23412394780092e-244,-2.26735817822591,0.066,0.362,2.84033626586382e-240,"3","TYMP"
"PCED1B-AS1.2",5.04957147543591e-243,1.06300720171073,0.43,0.175,1.16215887507158e-238,"3","PCED1B-AS1"
"SH3BGRL3.2",2.92961252540542e-242,-0.966646279200518,0.573,0.771,6.74250322722056e-238,"3","SH3BGRL3"
"IFI30.3",1.46305243157978e-241,-2.39919958802924,0.011,0.294,3.36721517128086e-237,"3","IFI30"
"DUSP1.3",5.0988982530418e-241,-1.99560971275855,0.29,0.555,1.17351143293757e-236,"3","DUSP1"
"ETS1.2",1.21169021475229e-238,0.993761984127598,0.439,0.179,2.7887050292524e-234,"3","ETS1"
"LIME1.1",7.77729034420932e-236,1.06099854719865,0.364,0.134,1.78994337271978e-231,"3","LIME1"
"EEF1G.1",2.07223115151233e-232,0.930487138384587,0.712,0.489,4.76923999520563e-228,"3","EEF1G"
"NPM1.1",4.16613403549667e-232,1.0588226664063,0.576,0.319,9.58835748269559e-228,"3","NPM1"
"OAZ1.3",6.58001563283707e-232,-1.20972948032716,0.449,0.668,1.51439059789745e-227,"3","OAZ1"
"RPL13A.3",2.67343839650415e-231,0.782012744640528,0.834,0.658,6.15291846955431e-227,"3","RPL13A"
"GABARAP.3",8.26920123745153e-229,-1.50939173661015,0.298,0.554,1.90315666479947e-224,"3","GABARAP"
"HLA-DPA1.2",2.15356976634814e-227,-1.98931662407139,0.105,0.398,4.95644081725024e-223,"3","HLA-DPA1"
"FGL2.3",1.40717287039001e-223,-2.12012220980554,0.023,0.293,3.2386083612026e-219,"3","FGL2"
"S100A11.3",6.51219932702515e-222,-1.79353954751886,0.238,0.505,1.49878267511484e-217,"3","S100A11"
"FGR.3",4.58677221789172e-218,-1.78366383080096,0.015,0.281,1.05564562594778e-213,"3","FGR"
"PLEK.1",2.54870219732831e-216,-1.84981499919651,0.019,0.284,5.86583810715109e-212,"3","PLEK"
"NAMPT.3",2.74008034462076e-215,-2.83709939075992,0.11,0.39,6.30629491314467e-211,"3","NAMPT"
"RPL26.3",2.02414866780575e-212,0.627331313281863,0.91,0.776,4.65857815895495e-208,"3","RPL26"
"VCAN.3",2.8728349457149e-211,-2.83215270519229,0.013,0.268,6.61182962756284e-207,"3","VCAN"
"RACK1.1",1.1496106387506e-210,0.717162995493257,0.824,0.636,2.64582888508451e-206,"3","RACK1"
"RPL35.2",3.03997130001575e-210,0.757972825682359,0.819,0.641,6.99649394698624e-206,"3","RPL35"
"FOS.3",2.68078689688379e-206,-2.05367330433916,0.193,0.454,6.16983104317805e-202,"3","FOS"
"GAS5",9.63448249115521e-206,1.05819983626894,0.372,0.156,2.21737614533937e-201,"3","GAS5"
"CEBPD.3",2.92866892603654e-205,-2.05316932772363,0.016,0.268,6.7403315332731e-201,"3","CEBPD"
"LGALS1.2",2.89483759385249e-203,-1.43662559443763,0.178,0.463,6.6624687222515e-199,"3","LGALS1"
"HLA-B.2",1.65142470146892e-202,-0.580544669917675,0.919,0.958,3.80075395043071e-198,"3","HLA-B"
"CST7.3",2.17142420430951e-201,-2.2948585840551,0.041,0.295,4.99753280621835e-197,"3","CST7"
"LYN.3",8.9096664000003e-198,-1.89165042161018,0.02,0.268,2.05055972196007e-193,"3","LYN"
"ITGB2.2",5.65684655005265e-196,-1.31196341662453,0.241,0.502,1.30192323349462e-191,"3","ITGB2"
"GZMH.3",1.01898308529098e-194,-2.49024169746919,0.012,0.251,2.3451895707972e-190,"3","GZMH"
"RPL15.1",8.54134514610771e-193,0.584084666306289,0.893,0.749,1.96579058537669e-188,"3","RPL15"
"HLA-DPB1.3",2.3099894486272e-191,-1.8314509191622,0.123,0.386,5.31644071601549e-187,"3","HLA-DPB1"
"GRN.3",3.36846915839846e-191,-1.90128677219527,0.025,0.268,7.75253176805406e-187,"3","GRN"
"C12orf57.1",1.84224707741005e-190,0.981289640634364,0.388,0.17,4.23993164865924e-186,"3","C12orf57"
"SPI1.3",2.6770778690168e-189,-1.9108906399424,0.015,0.251,6.16129471554217e-185,"3","SPI1"
"CSF3R.2",2.7415745945905e-189,-2.44315462069847,0.076,0.333,6.30973392945003e-185,"3","CSF3R"
"RPL27.2",6.47490549585549e-188,0.796315126260502,0.742,0.561,1.49019949987114e-183,"3","RPL27"
"RGS2.3",2.42131831159098e-187,-2.20009864179341,0.043,0.289,5.57266409412663e-183,"3","RGS2"
"CEBPB.3",2.819688063748e-186,-1.80952573076044,0.108,0.365,6.48951207871602e-182,"3","CEBPB"
"SNHG29.1",1.6607208438378e-180,0.987390323389292,0.559,0.341,3.82214902209269e-176,"3","SNHG29"
"CD69",3.85253257768023e-180,1.11234279701646,0.295,0.11,8.86660372753104e-176,"3","CD69"
"APLP2.3",1.23417197955218e-179,-1.70337081289933,0.041,0.281,2.84044681093934e-175,"3","APLP2"
"ZFP36.3",6.56457059174846e-177,-1.42341348369046,0.252,0.493,1.51083592169091e-172,"3","ZFP36"
"SNHG25",2.88400199084629e-175,1.03909897037626,0.354,0.156,6.63753058193274e-171,"3","SNHG25"
"MYO1F.1",2.38870202096086e-173,-1.47806331523325,0.097,0.349,5.49759770124143e-169,"3","MYO1F"
"GIMAP7",7.11973516706835e-173,0.909005775269759,0.295,0.114,1.63860704870078e-168,"3","GIMAP7"
"LCP1.3",1.98405177052542e-171,-1.32398066820313,0.207,0.456,4.56629514986425e-167,"3","LCP1"
"CTSD.2",6.32173093586828e-171,-1.62438288289374,0.096,0.336,1.45494637489009e-166,"3","CTSD"
"FAU.1",2.3947052191304e-170,0.480248868893838,0.923,0.832,5.51141406182861e-166,"3","FAU"
"CCL5.3",4.19077100020015e-168,-2.09064911683345,0.111,0.345,9.64505945696065e-164,"3","CCL5"
"NCF1.3",1.22601789075845e-167,-2.10644868736169,0.123,0.359,2.82168017558056e-163,"3","NCF1"
"AIF1.3",7.52323242812788e-158,-1.92005615474034,0.071,0.29,1.73147194333363e-153,"3","AIF1"
"NOP53.2",8.95377437546106e-157,0.897588806923095,0.479,0.269,2.06071117251236e-152,"3","NOP53"
"SOD2.2",6.57776635267823e-156,-2.26937466149001,0.115,0.343,1.5138729260689e-151,"3","SOD2"
"GSTP1.1",4.07934743820095e-153,-1.30226662709837,0.121,0.354,9.3886181290195e-149,"3","GSTP1"
"GZMA.3",8.47006763473672e-153,-1.84606706755757,0.042,0.255,1.94938606613466e-148,"3","GZMA"
"HLA-DQB1.3",1.73850231694293e-150,-1.67575712514388,0.041,0.251,4.00116308244416e-146,"3","HLA-DQB1"
"S100A4.1",3.46495527353332e-150,-0.766646948066416,0.656,0.778,7.97459456203694e-146,"3","S100A4"
"FOXP1.1",6.1995604516792e-150,0.933583940499881,0.464,0.257,1.42682883795397e-145,"3","FOXP1"
"RPS26.2",2.07258746624022e-147,0.909354689338296,0.716,0.586,4.77006005355187e-143,"3","RPS26"
"HINT1",3.59410569219205e-142,0.790941141614243,0.556,0.35,8.27183425057999e-138,"3","HINT1"
"EVL.3",1.45529980651413e-140,0.727772570172127,0.437,0.225,3.34937250469227e-136,"3","EVL"
"RPS9.1",3.87649794141068e-139,0.579772923460224,0.838,0.714,8.92176001215668e-135,"3","RPS9"
"IQGAP1.3",2.35708097900475e-137,-1.22703952569515,0.138,0.36,5.42482187317944e-133,"3","IQGAP1"
"TOMM7.2",6.72633073577247e-135,0.75254859917952,0.588,0.395,1.54806501883804e-130,"3","TOMM7"
"RPL27A.2",2.679040841748e-133,0.82996353765838,0.649,0.482,6.16581249728301e-129,"3","RPL27A"
"SDCBP.3",2.45567094944161e-130,-1.41595344732113,0.147,0.359,5.65172669013987e-126,"3","SDCBP"
"EIF3E.3",3.35142671591145e-130,0.780572996442464,0.531,0.332,7.7133085866702e-126,"3","EIF3E"
"ASAH1.3",5.80059633731918e-130,-1.32648594610071,0.07,0.269,1.33500724703401e-125,"3","ASAH1"
"NPC2.3",3.20577411960997e-127,-1.34489250414729,0.081,0.279,7.37808913628236e-123,"3","NPC2"
"TKT.3",4.41949655318946e-127,-1.41530530496516,0.104,0.304,1.01714713171655e-122,"3","TKT"
"RPL31.1",5.16044189866602e-127,0.768747907782676,0.545,0.358,1.18767570297798e-122,"3","RPL31"
"ARPC2.1",7.91771776433363e-127,-0.883747579840206,0.386,0.572,1.82226274346138e-122,"3","ARPC2"
"TRBC1.2",9.44567863952072e-127,0.948358658398953,0.292,0.129,2.17392293888569e-122,"3","TRBC1"
"MCL1.3",1.35599199006383e-125,-1.35312359215428,0.19,0.394,3.1208155651319e-121,"3","MCL1"
"ARPC3.2",7.94607191040254e-125,-0.965691264661172,0.338,0.529,1.82878845017914e-120,"3","ARPC3"
"RPS20.2",1.02095475357488e-124,0.834661507440791,0.466,0.282,2.34972736535258e-120,"3","RPS20"
"MSN.2",1.47672722283943e-124,-1.09912305767084,0.181,0.391,3.39868770336494e-120,"3","MSN"
"IFITM2.3",1.72219207680705e-124,-1.99345420910838,0.389,0.561,3.96362506477143e-120,"3","IFITM2"
"RHOA.3",1.20870926361404e-123,-1.02942281314877,0.249,0.455,2.78184437020772e-119,"3","RHOA"
"MYL6.1",1.21613836646708e-123,-0.825944481628208,0.48,0.65,2.79894245042399e-119,"3","MYL6"
"COTL1.3",1.04848268643866e-122,-1.33789818252839,0.283,0.455,2.41308290283857e-118,"3","COTL1"
"STXBP2.3",2.8768097836566e-121,-1.4093110278202,0.076,0.265,6.62097771708566e-117,"3","STXBP2"
"ATP6V0B.3",2.52471878594345e-120,-1.18923383463883,0.11,0.31,5.81064028584886e-116,"3","ATP6V0B"
"BRI3.3",2.88206123138698e-120,-1.36774752224158,0.11,0.303,6.63306392403712e-116,"3","BRI3"
"SNHG6.1",1.89631205781809e-119,0.77427834564237,0.401,0.22,4.36436220106834e-115,"3","SNHG6"
"HSPA8.3",5.90781551743448e-118,0.722986583291282,0.513,0.319,1.35968374133754e-113,"3","HSPA8"
"RNASEK.2",6.29486676220024e-115,-0.957007721304867,0.311,0.499,1.44876358532038e-110,"3","RNASEK"
"RAC1.3",1.70504153835378e-113,-1.16490843074745,0.154,0.35,3.92415310052121e-109,"3","RAC1"
"LCK.1",1.02267012092416e-112,0.66557525167464,0.262,0.113,2.35367528330696e-108,"3","LCK"
"NACA.1",2.66087608825264e-112,0.498945152082404,0.81,0.673,6.12400631711346e-108,"3","NACA"
"RPL7.2",7.03198960543554e-112,0.583187768653755,0.701,0.532,1.61841240769099e-107,"3","RPL7"
"AP1S2.3",1.10976701546105e-111,-1.3176557087794,0.073,0.253,2.5541287860836e-107,"3","AP1S2"
"CMTM6.3",3.56818613556383e-100,-1.10555359961211,0.093,0.268,8.21218039100015e-96,"3","CMTM6"
"H3F3B.1",7.02571758788024e-100,-0.793839814026438,0.64,0.741,1.61696890285064e-95,"3","H3F3B"
"GNAI2.3",2.19605665182084e-98,-0.9451093771112,0.27,0.448,5.05422438416566e-94,"3","GNAI2"
"TNFRSF1B.3",2.30735650387146e-98,-1.01891050555693,0.087,0.26,5.31038099366015e-94,"3","TNFRSF1B"
"CAP1.2",1.15580490307303e-97,-1.08379026749031,0.214,0.395,2.66008498442257e-93,"3","CAP1"
"ACAP1",1.22754455051825e-97,0.687748833832324,0.302,0.152,2.82519378301774e-93,"3","ACAP1"
"ZFP36L1.3",1.47888341504586e-96,-1.3130463346836,0.178,0.355,3.40365017972805e-92,"3","ZFP36L1"
"CLIC1.1",1.60323698739556e-94,-0.910258333552881,0.198,0.382,3.68984992649087e-90,"3","CLIC1"
"TLE5.3",5.4678247124656e-94,0.55091969880104,0.514,0.326,1.25841985757396e-89,"3","TLE5"
"EEF1D.2",2.58726060284578e-93,0.478629143315441,0.77,0.64,5.95458027744956e-89,"3","EEF1D"
"CD63.1",3.24149422400835e-93,-1.0216221229488,0.107,0.276,7.46029895655523e-89,"3","CD63"
"PRKCB.3",3.65478765905664e-92,-0.945665015733919,0.13,0.306,8.41149379731885e-88,"3","PRKCB"
"LINC-PINT",1.1244412512577e-90,0.822566932379756,0.288,0.149,2.58790153976959e-86,"3","LINC-PINT"
"ATP6V0C.3",2.4569329291001e-90,-0.963488324378389,0.205,0.378,5.65463113632389e-86,"3","ATP6V0C"
"HLA-C.2",4.11723070706101e-90,-0.630504960761181,0.78,0.841,9.47580647230091e-86,"3","HLA-C"
"VSIR.3",1.92420590828208e-88,-1.06887048353309,0.138,0.303,4.42855989791121e-84,"3","VSIR"
"RNF149.3",3.94946040217898e-87,-1.17473039280759,0.152,0.32,9.08968311561493e-83,"3","RNF149"
"RPS4Y1.1",2.6369786412201e-86,0.66365761889278,0.528,0.377,6.06900634276805e-82,"3","RPS4Y1"
"GSTK1.1",5.11224855063192e-86,0.706657737705485,0.35,0.202,1.17658400392794e-81,"3","GSTK1"
"VMP1.3",2.25419460260586e-85,-1.13785929519161,0.122,0.284,5.18802887789738e-81,"3","VMP1"
"FKBP1A.3",3.011296676498e-84,-1.0276567635844,0.167,0.329,6.93049930096014e-80,"3","FKBP1A"
"LITAF.1",2.21990883303702e-83,-1.23881058725407,0.237,0.395,5.1091201792347e-79,"3","LITAF"
"ID2.2",4.20453196616084e-83,-1.01527822383543,0.102,0.258,9.67673032011916e-79,"3","ID2"
"MALAT1.3",7.66303545820196e-83,0.32628966018453,0.999,0.996,1.76364761070518e-78,"3","MALAT1"
"PFN1.2",4.12603931199037e-81,-0.598327562309883,0.601,0.7,9.49607947654583e-77,"3","PFN1"
"LAPTM5.2",4.50947808065723e-81,-0.826922141256603,0.368,0.512,1.03785638026326e-76,"3","LAPTM5"
"FXYD5",5.73801517489792e-81,0.638223732597869,0.475,0.32,1.32060419250276e-76,"3","FXYD5"
"ADGRE5.1",4.56274154261395e-80,-1.00468358111457,0.129,0.287,1.0501149660326e-75,"3","ADGRE5"
"ZFP36L2.2",5.28605010669133e-80,0.628520639557976,0.603,0.447,1.21658443205501e-75,"3","ZFP36L2"
"MT-CO1.2",5.46269637752507e-80,-0.362342722440927,0.994,0.923,1.25723957128739e-75,"3","MT-CO1"
"EVI2B.3",4.30741667374077e-79,-1.0789736587134,0.194,0.353,9.91351947461437e-75,"3","EVI2B"
"RPS24",4.8241758751975e-79,0.355710474381465,0.884,0.783,1.1102840776767e-74,"3","RPS24"
"UBA52.1",3.72256912116308e-78,0.397085624568599,0.835,0.751,8.56749283235684e-74,"3","UBA52"
